GeneName  Indicator
CHCHD5 1
AHSP 0
ACAA1 0
ARL2 1
PTPRN 0
CCDC78 0
SULT1B1 0
FGD5 0
ATP5J2-PTCD1 0
BOK 0
CSNK1G2 0
ZHX3 0
LOC100129480 0
GRK7 0
ERBB2IP 0
LPPR2 0
TBPL2 0
CTDSP1 0
UTP20 0
PPP1R14B 1
EPHX4 0
FLJ27352 0
OR52N1 0
EIF2C1 1
COPS2 1
SPAG11A 0
PNPLA2 1
LOXL4 0
MS4A13 0
SIAE 0
UBR4 0
MUTYH 0
NXT1 1
TBC1D12 0
CD248 1
LGALS4 0
FAM89B 0
ITM2C 1
BBOX1 0
POLR3F 1
OR5B17 0
ACRC 0
CHEK2 1
THBD 0
TMEM14C 1
TM4SF18 0
STX4 1
CDAN1 0
SLC22A5 0
RNF32 1
EMP3 1
TRPC7 0
LECT2 1
C11orf46 1
PEG10 1
ABCC3 0
FLG2 0
SIK2 0
LDHAL6B 0
KCNN1 0
NME6 0
KRT2 0
CHCHD1 1
LPPR3 0
HYAL1 0
UBQLN3 0
ABLIM1 0
IMP3 1
ADAM32 0
NKAIN4 0
LPAR4 0
OR2H1 0
PAXIP1 0
CCDC106 0
ADAMTS8 0
ANKS6 0
LEPREL2 0
LAMP5 0
MAGEB18 0
ZNF625 0
EEF1A1 1
MED23 0
CCNG1 1
C10orf81 0
NANOGNB 0
OR4C3 0
TCEB3C 0
KDM4B 0
TMEM79 1
UNC50 1
WDR61 1
ENDOD1 1
GCGR 0
CTAGE9 0
REG3G 0
INS 0
MBTPS2 1
ALG1L2 0
CDS1 0
CTNND2 0
LRRC72 0
ZCCHC4 1
OR2T4 0
LGALS3BP 1
ZNF273 0
DENND1A 0
MYO18A 0
NOP14 1
ZNF780B 0
MNF1 1
SRGAP1 1
RTCD1 1
C9orf11 0
SCN2A 0
PTBP2 1
ABCB5 0
FAM205A 0
SOX30 0
PCDHAC1 0
ALG6 0
HRAS 1
SYNE2 1
PRR4 1
TMEM2 0
XIRP1 0
HPS3 1
CSGALNACT1 0
PEX13 0
H3F3A 1
COL4A2 1
TEFM 0
OR4F16 0
IFT27 1
RDH5 0
MYLK2 0
TPD52L3 0
LRRC16B 0
VPS28 0
GCSH 1
ASGR1 0
JOSD1 1
SLX4 1
ADRB2 1
C16orf3 1
STX7 0
CDK19 0
PSMC5 0
COX7B 1
TRIM36 0
ENOX1 0
GPX3 1
CRLF2 0
CDC42EP4 1
KRT20 0
SDCCAG8 0
OR6C4 0
CC2D2A 0
C17orf98 0
VDAC2 1
HSPBAP1 0
TADA3 0
SP100 0
DYNC1LI1 0
OR5L1 0
MYO1F 0
CSRP3 0
HRG 0
MAP3K10 0
DUSP7 1
TACO1 0
PRTN3 0
AZI2 1
PKIA 0
ZNF670 0
GTF2E1 1
GIMAP7 0
OR7A17 0
ZNF296 1
LDLRAP1 1
SVOPL 0
CSH1 0
RAB28 0
MNT 1
ATHL1 1
IQCH 0
CNOT3 1
BMF 0
ZC3H7A 1
SPACA7 0
LYPD6 0
DHRS11 1
DNHD1 0
CCDC99 0
LGALS16 0
NEUROD2 1
CCL8 0
NKPD1 0
NOP2 0
CDY2A 0
METTL23 0
OTOF 0
KRTAP13-3 0
PRSS12 1
SSX5 0
REPIN1 1
C15orf52 1
ABCC11 0
USP17L8 0
GRM4 0
DKK3 1
ZDHHC15 0
FAM69C 0
FAM124A 0
SCTR 0
FNDC8 0
SUCLG2 1
ARSH 0
HRH3 0
RRH 0
CCNC 0
TMEM169 0
ZNF415 1
UBE2J2 0
HPGD 0
ZNF18 0
TAAR8 0
SLC22A17 0
PHKB 0
PRTG 0
VEGFA 1
FBXO21 0
CDH3 0
NME1-NME2 1
SETD5 0
LRRC57 0
FCRLA 0
C1QC 0
TEX15 0
GEMIN7 1
PRR23B 0
CCDC28A 0
OR12D3 0
TSPY3 0
HPS1 0
ICOS 0
BNIP2 1
OR5I1 0
TAB2 0
MTMR10 1
PLSCR4 1
PAAF1 0
PDLIM3 0
RNF2 0
PGD 0
UNC79 0
GEMIN2 1
TMEM37 0
BBC3 1
LELP1 0
ISCA1 1
CHERP 1
OR8D2 0
SEC13 1
TDRD5 0
TRAPPC11 0
SLC35G3 0
OR1L3 0
OR51S1 0
NPHP1 1
UPK1A 0
FAM186A 0
MSRB1 0
TRIM11 1
TTC16 0
BEX2 0
MRPS11 0
GLIS3 0
CD55 1
SAP30L 1
PDP2 0
PINK1 0
POLR3K 1
C20orf141 0
GC 0
DCUN1D5 1
C10orf88 0
AGR3 0
NME3 0
FCRL3 0
TMPRSS9 0
TRAPPC9 0
IFT172 1
RINT1 1
NIPA2 0
CCDC71L 1
FRYL 1
CTPS2 0
ZNF135 0
OPALIN 0
NPY5R 0
MZT2B 1
TAF11 1
RPL36A-HNRNPH2 1
DCUN1D1 1
BMP6 0
CCDC85B 1
PDHX 0
CDC42EP3 1
PHF6 1
LARP1 1
ATF2 1
KLB 0
TCF25 0
CDCA7 0
GAL3ST4 0
TMEM204 0
KIF3A 0
APP 1
DHRS2 0
LOXHD1 0
UBE2M 0
SGK2 0
SNRPN 1
TNFAIP1 1
LPHN3 0
FLJ25363 0
TNFSF12 0
SYT14 0
KIF20A 1
TJP1 1
AGRN 0
B3GNT3 0
TEX261 0
HBG2 0
ZBTB16 0
ACADM 1
ZNF555 0
CCDC167 1
CDSN 0
MSH2 0
KIAA1524 0
TP53INP2 0
FAM126B 1
APOA5 0
CERKL 0
SPATA25 0
FBXO18 0
AMZ2 0
RBAK-LOC389458 1
RFX6 0
PCDHGA3 0
SYMPK 0
KRT6A 0
PWP2 1
C16orf95 1
YDJC 0
PTER 1
KLHDC8A 0
RTN2 0
CDCA2 0
PYCARD 0
GBA3 0
HMGXB3 0
CDRT15 0
STARD10 0
CPAMD8 0
LY6G6F 0
ELFN2 1
VCL 1
TNFRSF10D 1
CLDN16 0
SERPINB2 1
HMGB2 0
ANKRD26 0
PCDHB3 0
XPR1 1
LOC728419 0
ITPR2 1
ADAM33 0
RNASEK 1
RUSC1 0
SRSF7 0
UTP14C 1
HSDL2 1
EIF3L 1
CXorf69 0
TMEM5 0
PANX2 0
PLK3 1
FSD1L 1
GPR114 0
CEBPD 1
ZCCHC13 0
TMEM139 0
IGSF21 0
FTSJD1 1
FAM110B 0
PHF10 1
UBIAD1 1
BRIX1 1
OR8H2 0
TNFAIP8L1 0
SUGT1 0
THUMPD3 1
FAM159B 0
PROC 1
HFE 1
TARDBP 1
MYL6B 0
CIB1 0
CCDC18 0
STX1A 1
TNKS1BP1 1
TMSB10 1
PARM1 0
CPA3 0
CLN3 0
DRG2 1
CASP12 1
NDUFS8 1
C16orf74 0
ZFPM2 1
HAUS3 1
NFATC1 1
IGSF6 0
SLC2A10 1
SEPT5 0
SH3BGRL2 0
PEMT 1
RPL19 1
OTOA 0
OR10G3 0
CCNYL1 0
AMIGO1 0
CRHR2 0
ACYP2 1
DAAM2 0
GH2 0
SOX7 0
PUM1 1
IPMK 1
AXIN2 0
SLC6A11 0
C4orf33 1
DNAJC11 1
SLC2A3 1
KIAA0195 0
CHD1 1
FAM13A 0
RBFOX1 0
WDR45 0
XIRP2 0
DDO 0
TYRO3 0
CLCNKB 0
EPHA10 0
IFNGR1 0
DAXX 1
FBXL22 0
INSRR 0
C6orf163 1
NEUROD6 0
SLC25A11 1
PCDHGB3 1
IQSEC2 0
PPM1N 1
FGF3 0
PON3 0
SLC25A46 1
CLEC14A 0
CISD1 1
FRMPD1 0
FAM122C 1
UBXN1 1
ZNF362 0
SCARF2 1
SULT1A4 1
C1QBP 0
SLC9A2 1
DGAT2L6 0
SFTA3 0
OR52K2 0
GJA5 0
TMPRSS11E 1
GPN2 0
SRPK1 0
PET117 0
SNRPA1 1
PDGFB 0
FAM176A 0
SPRR2G 0
HIST1H3C 0
PALLD 1
ZNF181 1
SLC12A7 0
IL1RAPL2 0
TWF1 1
DNAJC5 0
B3GALT6 1
FBXW4 0
BAIAP2L2 1
DUS2L 1
C10orf105 0
NFIX 1
PRM2 0
FBXO15 0
ZFP106 1
MAPKAPK2 1
FAM98C 0
TRIM14 0
TBC1D20 0
CYHR1 1
EML6 0
ODAM 0
DOC2B 0
IL17REL 0
SLC28A3 1
ABCG1 0
TYR 0
ZNF812 0
VPS36 1
C18orf42 0
OR51F1 0
CNTN3 1
OR2L2 0
FOPNL 0
STT3B 0
LOC100287036 0
SOX4 0
UACA 0
STYX 1
TMEM182 0
TNFSF8 1
NXF5 0
PNPLA5 0
GSDMB 0
CLDN12 1
KIAA0754 0
RPS13 1
ERI2 0
RNF6 1
GOT1 0
RNF40 1
MTMR9 0
ZNF483 0
HIST2H4A 0
CCDC85A 0
MMP2 0
RABIF 1
DDX59 1
SP110 0
PRPF31 0
PALM 0
IGSF22 1
KCNS2 1
NUP54 0
FAM9B 1
RANGAP1 1
TMEM106C 1
ATP6V0B 0
STAC2 0
CHAF1B 0
CDC42SE1 1
CALCR 0
OR5D14 0
EPN2 0
NUDT6 1
FREM2 0
DYNLRB1 1
RAB11B 1
GHRH 0
WDR96 1
OR4A16 0
ZNF623 1
KLF2 0
GPX5 0
ZNF141 0
PADI6 0
TPM3 1
LPL 0
ARL8B 1
SEPN1 0
SLC15A4 1
C19orf52 0
CCDC148 0
ATF4 1
CHAC1 0
HIST3H2BB 0
IQCJ 0
ANKRD34C 0
IGLON5 1
P2RX1 0
KLRC2 0
SLC35C1 1
NTHL1 1
SOAT2 0
TBC1D3H 0
RNF130 1
ZAN 0
C1orf187 0
DNAJC24 0
SNX16 0
GKN2 0
NEBL 0
ANXA6 0
GGCT 0
GLG1 0
ATXN2 1
SHPK 0
MARCH3 0
ZNF69 1
NBPF15 1
MYLK 1
POLR2A 1
C14orf39 0
CDKAL1 1
LCE2C 0
ZNF514 0
PTGFRN 1
ZBTB1 0
PROX1 0
NADSYN1 0
CHCHD3 0
SBNO2 0
BAK1 0
PROS1 0
C12orf23 1
CARHSP1 0
DEGS2 0
TOR1B 1
EIF3K 0
CKAP2L 0
CSF2RA 0
CD300A 0
ASTN2 0
GLT25D2 0
C9orf125 0
SCYL2 1
POM121L2 0
SPATC1 0
PTH2 0
SLTM 1
HCRTR1 0
PKNOX2 0
PLEKHF2 0
HAGH 0
C3orf43 0
NEK1 0
MARVELD2 0
ELFN1 0
KIR2DS4 0
EHBP1 1
TMEM102 0
SS18L2 1
TARM1 0
IQCF6 0
MARCH6 1
GBX1 0
NLRC3 0
CAPNS1 1
OSTC 1
PPP1R7 1
TMEM63C 0
HLA-DRA 0
TBL2 0
KLRB1 0
STRA8 0
CATSPERG 0
PRAMEF5 0
C13orf33 0
RAD51AP1 0
STXBP1 1
SEC14L6 0
NUDT4 0
C11orf54 0
FAS 1
CEP76 0
DDT 1
FSHB 0
ALG1 0
ATP10D 1
KLHL30 0
GDAP1L1 0
RBP3 0
TRIM43 0
GLDC 0
OR6C76 0
PSD2 0
ZNF713 0
RNF180 0
CRYBB1 0
OPHN1 0
NRG4 0
TMCO5A 0
LRR1 0
NMD3 0
PYCR2 0
OR2D3 1
EXOSC5 1
C3orf45 1
ASB4 0
MORN2 0
PGBD2 1
C20orf197 0
OR2T8 0
COMMD7 1
PCDH20 0
GAGE2B 0
DNAL4 0
ARSK 1
PLA2G10 0
FERMT2 1
SEC14L1 1
LYZL4 0
PRKCH 1
PLK5 0
EPC2 1
KCNG4 0
SULT2B1 0
FOLH1 0
IL20 0
SRSF4 1
ART4 0
XRCC4 0
F2R 0
PIN1 1
MED26 0
CRNKL1 0
RGL1 1
ZNF511 0
CPO 0
TSPAN19 0
PROK1 0
PSG1 1
DTNBP1 0
MC1R 0
C19orf60 1
DYNLT1 1
HDAC1 0
TMOD3 0
RGL4 0
KIAA1239 0
LOC100507096 0
FLOT2 1
SLC24A4 0
ZNF205 1
C5orf25 0
MRPL37 0
VAV1 0
AP4B1 1
HLA-DRB5 0
PRDM14 0
SMYD3 1
R3HCC1 0
IGF1R 0
TMEM179 0
XRN2 0
IRX6 0
HNF1A 1
MYC 0
MRS2 0
SYNC 1
FOCAD 1
FAM122B 0
CLEC2D 0
LEP 0
GNG13 0
MOB2 1
SRBD1 0
VTI1B 1
LURAP1L 1
SSBP1 1
RGP1 1
ANKRD9 0
C10orf99 0
OR2B3 0
REXO1L1 0
EVI2A 1
LINGO3 0
COPZ1 1
H2AFX 1
TRIM58 0
C19orf79 1
OR3A3 0
PHYHD1 0
SERTAD2 1
UNK 0
MED27 1
ETV2 1
ST6GALNAC4 1
ZFP64 0
CDK11A 1
ABTB2 0
OR52H1 0
RBM46 0
ASPN 1
SSX4 0
ASNSD1 1
CCDC74B 0
WISP1 0
G3BP1 1
CCL7 0
PHAX 1
LRP5 0
WDR24 0
TTC26 1
CEMP1 0
TRH 0
SPZ1 0
RPTN 0
TSSC1 0
APLP2 1
AGBL1 0
FAM204A 1
NEU4 0
DHODH 0
DRGX 0
LOC100506422 0
ATP4A 0
ZDBF2 0
GDF10 0
FAM60A 1
RGS3 1
VWA3A 0
LMNB2 1
FA2H 0
AMTN 0
C12orf35 1
KRTAP10-2 0
ORC4 0
DOK1 1
C21orf2 1
ASUN 1
SEMA3G 0
ASB2 0
RASAL1 0
KIAA0368 0
CEP128 0
CDC14A 0
ARMC12 0
ARSF 0
ATP13A5 0
GMEB2 1
BTN3A3 0
CANX 1
GAS2 1
ZNF521 1
SGK494 0
SHISA6 0
ZNF540 0
THEGL 0
TNFRSF9 0
ENPP4 0
HIST1H2BK 0
UBE2G2 1
TAF7L 0
LRRC52 0
PCSK2 0
DRAM2 1
GZMM 0
ZSCAN30 1
SMPX 0
HNF4G 0
NEDD4 1
NPTX2 0
ANKRD18B 0
LOC100505549 0
NDST2 0
HCAR1 0
KEAP1 0
PER1 0
FKBP15 0
XAGE1D 0
NPIPL3 0
SLC52A3 0
CIZ1 1
SCARB1 1
CD8B 0
SLC22A4 1
OR6C3 0
ARHGEF15 0
C20orf20 1
NKIRAS2 1
PIPOX 0
VPS37D 0
TREH 0
OR2T34 0
KCNIP4 0
ZNF564 1
SLC5A1 0
CEACAM4 0
CRISP3 0
ZNF80 0
CBLB 0
INPP1 0
PPIAL4B 0
RBM42 1
LAMB4 0
OR1N2 0
NHS 0
SPANXD 0
SMAD2 0
PCDHA7 0
MC3R 0
CMTM7 0
CHRNE 0
TMC7 0
SP2 1
SLC27A3 1
NAE1 1
PPIP5K2 0
METTL21A 0
FKBP3 0
MANSC1 0
TMPRSS13 0
NFIL3 0
ZNF565 1
TM4SF4 0
C10orf131 0
OCIAD2 1
ANK1 0
IQCE 1
C19orf54 0
AASDHPPT 0
FOLH1B 0
HOXB5 0
ROM1 1
KXD1 1
MAGI3 0
DUSP8 0
UXT 1
PMPCB 1
PION 0
ADC 1
MTHFD1L 0
RXFP2 0
SLC5A5 0
NDST1 1
GLA 0
TSPAN3 1
POTED 0
OPRD1 0
TMEM91 1
HIST1H1T 0
MAP4K3 1
PRKAR1B 1
KRTAP5-3 0
OLIG1 0
MED17 1
PGLYRP4 0
GFER 0
PNMA6C 0
TEX11 0
KIF11 0
MICAL2 1
PSMD12 0
C1orf35 1
SOCS7 0
SLC25A24 1
SPAM1 1
MEX3A 0
KNTC1 1
ASMT 0
CAND2 0
FAM114A1 1
RNF169 1
KHSRP 1
TCEB3B 0
TCEB2 1
SLC6A13 0
RNPC3 0
ZBED4 1
MKRN1 1
PEX16 1
LCE3E 0
FRAS1 1
PARD6B 0
FRRS1L 0
NUDCD1 1
GRAMD1C 0
C19orf55 1
POU6F1 0
ERAL1 0
DAZAP2 1
RAB8A 1
RHO 0
VSX2 0
CSNK1G1 0
CNR2 0
S100PBP 1
EIF1B 1
IFNA1 1
DDIT4 1
CCL15 0
MYADM 1
BTN3A1 0
TBC1D25 0
MMP27 0
S1PR1 1
CEP250 0
SOD2 0
SAP25 0
ZKSCAN4 0
DGKK 0
DGUOK 1
ADSSL1 0
GTF3C6 1
SSR2 1
FANCA 0
B4GALT2 1
HS3ST5 0
ACOXL 0
MAP2K4 1
SRSF10 1
GPSM2 0
ASPRV1 1
EXD3 0
BDNF 0
ELMO2 0
FAM83F 0
ATP1A4 0
MLF2 1
LRRC25 0
ATG10 0
MDGA2 0
RABEP1 0
ANXA3 0
VPS25 1
SCUBE2 0
RBMY1D 0
ATRN 0
POLR2H 1
SHOX 0
KIAA0317 1
CIAO1 1
PSMG3 1
MEF2BNB-MEF2B 1
PSMB1 1
ZNF433 1
AMT 0
OR7G3 0
ATP5A1 1
C4B 0
HSPA5 1
RNF220 1
C11orf68 0
SDPR 0
AVIL 1
KRTAP19-2 0
ACTN2 0
IFRD1 0
SYTL4 1
LRRC10 0
HS2ST1 1
RNF25 0
HNRNPCL1 0
LOC100129520 0
HOXC9 1
RTKN2 1
BMPR1B 1
DDAH2 0
ZFYVE16 1
SPAG11B 0
KATNAL1 1
IPO5 1
TCFL5 0
INA 0
AK4 1
RFPL3 0
DCAF8 0
SRPX 1
VPS37B 1
SLC10A6 0
HIGD1B 0
BTBD8 1
PRIMA1 0
TAS1R2 0
GFI1B 0
ZFAND2A 1
RRP15 0
TMEM63A 1
PATE4 0
PGRMC2 1
TOMM70A 0
IGFBP1 0
DOPEY1 1
CYFIP2 1
POLDIP2 0
FAM153A 0
C8orf46 0
TCTN1 0
CIDEB 1
PPME1 1
VAMP8 0
AGPAT9 1
BCLAF1 1
CRADD 0
EXOSC8 0
KRTAP5-4 0
C5orf20 0
C2orf72 0
ZNF492 0
CXCR4 0
ELMO1 0
RGS1 0
GNG2 0
ANKRD36 0
TSPYL6 0
MTHFS 1
KITLG 1
KHNYN 1
IL17RB 1
UBE2I 1
LOC653486 0
SGK1 0
ZNF396 1
C4orf6 0
KCNJ14 0
LIPT2 0
ZGPAT 1
COX10 0
PIP4K2B 1
KLHDC8B 1
RPRD1A 1
SLC25A40 0
FAM75A7 0
ATP1A2 0
MCM10 0
OR2F1 0
EP300 1
PDLIM5 1
WDR5B 0
RIIAD1 0
WFDC5 0
PNPLA3 0
FAM136A 1
POLR2C 1
SEZ6L2 0
ZMYND19 0
DSN1 0
FAM157A 1
RNASET2 1
MSI2 1
ALG2 1
SULT2A1 0
CEL 0
TMEM39B 0
NYAP1 0
DYNLT3 1
RGPD3 0
APOC1 1
ACTA2 0
LACC1 1
NKIRAS1 1
ABCG2 0
FAM53B 0
SLC6A5 0
PRR11 0
STRC 0
MRGPRE 0
FOXI3 0
TDO2 1
SPANXA2 0
DOCK2 0
FAM46D 0
PHF7 0
SALL4 0
S1PR3 0
CLDN11 0
NPC1L1 0
KLRG2 0
NAA35 1
PRICKLE2 1
UBFD1 1
ZKSCAN1 0
POLL 0
NCDN 1
HHIPL2 1
GPATCH3 1
GPR55 0
ZNF727 0
NFKBIA 1
TIMM10 1
TSPAN17 0
NOL6 1
MPV17L2 1
NBPF1 1
ADAMTS17 0
OR10P1 0
OR56A4 0
ADH1A 0
CDK1 0
ZNF568 0
SEPT2 1
OR4S2 0
TOR1AIP2 1
TRHR 0
POLR1E 0
C16orf62 0
CD84 0
DUSP6 1
SPAG1 0
C2orf61 0
HOXC5 0
CDK18 1
UTP23 1
C19orf26 1
FHL1 1
TNFRSF17 0
ZNF268 0
HSPA14 1
PPAPDC2 1
OR10G8 0
AMICA1 0
CILP2 0
PHKA1 0
IFITM1 0
TFIP11 1
SMG1 0
KIF5B 1
TIMP3 1
TRIP4 0
CDK6 1
KRT82 0
MAB21L1 1
ZNF546 0
FAM18B2-CDRT4 0
NOS1AP 0
MYCBPAP 0
FBXO40 0
C19orf12 0
ARFGEF2 1
FAM3C 1
HSCB 0
PSIP1 1
GCK 1
NMI 1
CD2BP2 1
TEX101 0
FXYD2 0
HTRA1 0
PNKP 1
C22orf23 1
RWDD2B 0
KRT78 0
CYP2A13 0
CCDC81 0
KIAA1530 0
MS4A1 0
UBE2D4 1
LEMD2 0
MTMR4 0
RASSF10 0
ARID2 1
OR13C5 0
NLRC5 0
JSRP1 0
UBAP2L 1
PLCD3 0
NOX5 1
MAP6 1
PTPN23 1
PSPH 1
EID1 1
MSMB 0
GTF2H1 1
FAM96B 1
AGAP4 1
CEP57 1
ZNF35 0
C14orf28 1
POU4F3 0
ABCC9 0
ASMTL 1
DUX2 0
EIF3J 1
NDFIP1 1
SHISA8 0
C1orf204 0
SULT1C4 0
OR8G5 0
ANKRD11 1
RBAK 0
FAM71F1 0
AES 1
MRPL50 1
LZTS2 0
SNRPB 1
ZNF697 1
CTCFL 0
FAM168B 0
UBAP2 0
CELF3 0
ULK1 0
TMEM202 0
TMEM181 0
C1orf144 1
PGP 0
PDGFA 1
MAMDC4 0
CNR1 0
CHFR 1
FAM21B 0
PIK3C3 1
DNAJC3 1
C3orf23 1
PIK3CD 1
KCTD14 1
HOXA11 0
LRRC71 1
USP35 1
HHIPL1 0
MZB1 0
BEGAIN 0
TYMP 1
ITIH6 0
PACSIN1 0
LYZL6 0
HSPB8 0
KCNIP3 0
ZC3H13 0
KRT34 1
PASK 0
ZNF347 0
CRIP2 1
COL4A1 1
ZNF649 1
SNX6 1
ATXN7 0
AVPR2 0
CDA 0
ZNF267 0
HAUS4 0
C6orf132 0
MUC2 0
NMNAT2 0
U2AF1 0
C14orf149 0
KRTAP4-12 0
TPSG1 0
LRRC38 0
MYO10 0
SLC38A8 0
HIPK3 0
TBC1D4 0
TAS2R7 0
B3GNT2 0
DNAH7 0
ALS2 1
KIAA0907 1
NCSTN 1
ADAM28 0
SLAIN1 0
KCND3 0
TPSAB1 0
PLCL1 0
ZAR1L 0
SSBP4 0
CTNNA2 0
FAM120A 1
MEF2BNB 1
ENDOV 0
PSD4 0
KBTBD11 0
COBLL1 1
BCAM 1
C5 1
DCLRE1A 1
CHCHD6 0
MAML3 0
THOC6 1
TMEM56-RWDD3 0
ZNF24 0
ZNF45 1
PKD1 1
LGI3 0
CDIPT 1
PAQR3 1
EPCAM 0
TNNI1 1
PDZD7 0
OSBPL2 0
HAGHL 1
UQCRC2 1
POLR3G 1
NES 0
FAM123C 0
GRIN2B 0
CNOT4 0
COX16 1
CCND2 0
PHGDH 0
ZNF560 0
OR10H5 0
MEGF6 1
ANAPC7 1
BGLAP 1
PRDM8 0
VCX 0
ZFP62 0
PAICS 1
PLD4 0
BAGE4 1
NIPA1 1
RPL35 1
ARIH1 0
PPM1M 0
HIRA 0
TAMM41 0
PIWIL3 0
FOXN4 0
ICAM4 0
RAB24 0
CD82 0
WDR63 1
HBG1 0
PABPC5 1
GLTP 1
ACTL7A 0
CMTM5 0
HHLA1 0
RRP36 1
HNRNPL 1
DNAJC14 0
MBOAT7 1
TFCP2 1
BTBD19 1
KLK13 0
CSDE1 1
TSPAN13 0
TMED7 1
TNFSF13B 0
PLXNC1 0
CCDC73 1
TLR2 0
TOMM22 1
OR7C1 0
C14orf101 1
TERF2IP 1
NDUFB5 1
VPS39 1
FBXL12 1
BMP2 0
LTBP3 1
SIRPA 1
DCN 0
OLFM2 0
FOXJ2 0
TTC30B 1
CLDN4 0
MAGEA8 0
OR11L1 0
TTLL10 0
SSC5D 0
SERPINI1 1
DYRK2 0
MUC22 0
TSHZ2 0
ELL 1
ZNF853 0
NAIF1 0
WHSC1 0
CST5 0
KTI12 1
TMEM50A 1
CRBN 0
SMAD4 1
OR8H1 0
ARHGAP30 0
DYM 0
GGCX 1
DYRK1B 1
SC5DL 1
TCTEX1D4 0
RPE65 0
NR5A2 0
ZNF578 1
DDC 0
FAM46B 0
IPPK 0
OR2A42 0
TACC3 0
NACA 1
LYRM4 1
CASKIN1 0
MTF2 0
PWWP2B 0
GPCPD1 1
PPP3CC 0
FAM65C 0
PARPBP 1
AMY2A 0
ENOX2 1
NEU1 1
THAP8 0
EPHA3 0
ZNF442 0
FBN2 1
TAAR5 0
PNMA5 0
KRT16 0
C10orf67 0
FAM22F 0
GRIP2 1
COG6 1
PPIAL4C 0
LRRC8B 0
DIRC2 1
FBXO48 0
LOC730183 1
XKR7 0
BRWD1 1
SPINLW1-WFDC6 0
C10orf12 0
ZNF16 0
SLC5A6 1
MR1 0
ZBED2 0
ATP5H 1
CD46 1
ABCC4 1
FAM55B 0
MYO3A 0
ONECUT2 0
NEDD4L 1
SKIL 0
ATG5 0
ZDHHC9 1
OGDH 1
PHF15 1
HPSE 0
KIAA1671 0
LOC100288814 0
LRRC8A 1
F5 0
SUMO2 1
NAA30 1
MAPK1 1
TPX2 1
HAUS6 1
PKM2 1
HIF1A 1
LRRN3 0
AIP 0
TRAF4 0
BPIFB6 0
PCDHGC4 0
HEXA 0
OTUD3 0
MORF4L2 0
LMO1 0
NETO2 0
FBXL2 1
FXYD6-FXYD2 0
CLDND1 1
TINF2 0
AXIN1 0
GANC 1
OBFC2B 1
EYA3 1
MUC5B 0
SLC4A10 0
HIF3A 0
CADM2 0
THAP7 1
RGL2 0
SERPINB1 0
C8orf4 0
PSMD2 1
MTRF1 0
CASS4 1
ACOX1 1
TUB 0
AMZ1 0
FOXD4L6 0
CTSW 1
TMEM236 0
LPPR4 0
OR8S1 1
CTDSP2 1
SLC4A4 1
C3orf30 0
DLX5 0
STX3 0
LRWD1 1
REG1B 0
IPO8 1
FSBP 0
ZFP36L2 1
CHCHD7 0
SNRPD3 1
GALNT8 0
MLL5 1
LOR 0
DDX60 0
IGFALS 0
DDX25 0
AKAP2 1
CNTNAP5 0
CHRNA10 0
KRTAP8-1 0
PPP2R5C 1
RIMS3 0
METTL7A 0
KCTD18 0
NCOA5 0
ACBD4 0
IL2 0
TYW1 0
FAM105A 0
PLLP 0
IGF2R 0
PIN4 0
SP1 0
TMEM190 0
SLC25A25 0
PKD2L1 0
FOXA1 0
SETD8 1
HS3ST1 0
KRT35 0
SLC2A11 0
FAM131C 0
LOC100287177 0
C7orf41 0
RNASEH2B 0
TBCCD1 1
GAGE10 0
ANXA2 1
TDRD3 0
PRPS1L1 1
COX15 1
METTL21D 1
DDX1 0
BMP5 0
KCTD8 0
HCFC2 1
HDDC2 0
ELOVL5 0
GHRHR 0
RAB18 0
AMY1C 0
TTC21B 0
WDR34 0
DNAH14 0
SRP72 1
DIRC1 0
NXPH1 0
PKMYT1 0
SORL1 0
CCDC157 0
MAGEA12 0
C11orf73 1
STK33 0
GTF2IRD1 0
SSPN 1
IHH 0
PAPSS1 1
CCNL1 0
RAB2A 1
EXOC4 0
CLDN25 0
RBMY1F 0
TMEM173 0
PROKR1 0
GAK 1
PARK7 1
ORM1 0
MLF1 0
FKTN 1
CDH18 0
TOP1MT 0
PRG3 0
CARD11 0
ZC2HC1C 1
TNK2 0
LRRC37B 0
FNDC5 0
RAC3 0
SAT2 1
SELL 0
RBM26 1
SCO2 0
CASP1 1
HBM 0
TNNC1 0
BIRC2 1
TMEM111 1
MS4A10 0
FCGR2B 0
OR10A2 1
LRRFIP1 1
ZNF683 0
PPAPDC1B 0
TOLLIP 0
MYO1D 1
PPP1R37 0
RNF165 0
COMMD10 1
KLF3 1
C17orf50 0
C4orf17 0
UBL3 1
MED1 1
RPL3L 0
KDM1B 1
KIAA0664 0
NTN5 0
TMEM194A 0
HMG20A 0
ID1 1
RFPL4B 0
THBS4 1
PLCB3 1
COLQ 0
KLF5 0
OPTN 1
PNPLA8 1
TRIM45 0
SH3GLB2 1
FAM84A 0
PPP1R27 0
MS4A14 0
ASIC3 0
ITGB6 0
PRDM2 0
EP400 1
CLCN7 1
HIST1H2AI 0
CCDC41 1
PRKD2 0
PRSS42 0
MORN5 0
OR51A2 0
TCP10L 0
C1orf49 0
ANKZF1 1
CRHR1 0
MAN2B2 0
KLK10 0
TRPC6 1
PPP1R42 1
C6orf165 1
HIP1 0
CMTM4 0
NAMPT 0
FCN2 0
DEFB104B 0
RPS19BP1 1
DEPDC7 0
C22orf31 0
